companyNumber,companyJurisdiction,companyName,officerName,Appears,same,officerPosition,officerStartDate,officerEndDate,officerNationality,officerOccupation
8905350,gb,WOODFIELD SCHOOL,PETER JOHN GRAHAM,1,FALSE,director,20/02/14,,,VOCAL COACH
7465701,gb,THE GORSE ACADEMIES TRUST,PETER JOHN GRUEN,1,FALSE,director,03/12/13,,,CITY COUNCILLOR
8418341,gb,ACORN ACADEMY CORNWALL,PETER JOHN JENKINS,1,FALSE,director,01/12/14,,,ASSISTANT HEAD TEACHER
8176019,gb,KENT CATHOLIC SCHOOLS' PARTNERSHIP,PETER JOHN VENTRESS,1,FALSE,director,03/03/14,,,COMPANY CEO
8313108,gb,GREAT SANKEY HIGH SCHOOL,PETER JOHN WALKER,1,FALSE,director,29/11/12,25/02/14,,RETIRED
7690776,gb,STRATFORD-UPON-AVON SCHOOL,PETER JOSEPH GAVAN,1,FALSE,director,03/09/14,09/06/15,,MANAGEMENT CONSULTANT
8149829,gb,EMLC ACADEMY TRUST,PETER LINDLEY ULLATHORNE,1,FALSE,director,22/02/13,02/01/14,,CHARTERED ARCHITECT
7808732,gb,CARMEL EDUCATION TRUST,PETER MALCOLM FRANK,1,FALSE,director,01/03/13,,,RETIRED HEADTEACHER
7890769,gb,REDDISH VALE ACADEMY TRUST,PETER MCCALDON,1,TRUE,director,25/03/14,,,RETIRED
7890769,gb,REDDISH VALE ACADEMY TRUST,PETER MOONEY,1,FALSE,director,01/02/12,18/03/14,,NONE
8320065,gb,TRANSFORM TRUST,PETER NICHOLAS MUNRO,1,FALSE,director,09/03/15,,,RETIRED
9482572,gb,THE CARDINAL VAUGHAN MEMORIAL SCHOOL,PETER NORMAN STEWART,1,FALSE,director,10/03/15,,,CHARTERED ACCOUNTANT
8073873,gb,MARISH ACADEMY TRUST,PETER QUINN,1,FALSE,director,09/12/13,12/01/15,,EDUCATION CONSULTANT
9484306,gb,TEACH POOLE,PETER THEODORE ARTHUR SCHOUTEN,1,FALSE,director,11/03/15,31/08/15,,HEADTEACHER
7348231,gb,THE KEMNAL ACADEMIES TRUST,PETER THOMAS WANLESS,1,FALSE,director,31/08/12,07/10/14,,CHIEF EXECUTIVE OFFICER
7617529,gb,CREATIVE EDUCATION TRUST,PETER WALLS,1,FALSE,director,21/06/13,,,COMPANY DIRECTOR
7944160,gb,THE DIOCESE OF WESTMINSTER ACADEMY TRUST,PETER WESTLEY,1,FALSE,director,25/04/12,25/03/14,,BANK EMPLOYEE
8076374,gb,FLYING HIGH TRUST,PETER WILKES,1,FALSE,director,21/05/12,02/12/14,,HEAD OF SCHOOL
7346144,gb,THE FALLIBROOME TRUST,PETER WILLIAM RUBERY,1,FALSE,director,01/09/10,,,ACADEMY PRINCIPAL
7796938,gb,VYNERS LEARNING TRUST,PETER WYNNE DAVIES,1,FALSE,director,01/02/15,,,COMPANY DIRECTOR
8320065,gb,TRANSFORM TRUST,PETRA BOURNE,1,FALSE,director,05/12/12,01/01/15,,TEACHER
7944160,gb,THE DIOCESE OF WESTMINSTER ACADEMY TRUST,PHILIP ALEXANDER JAKSZTA,1,FALSE,director,09/03/12,31/08/13,,HEADTEACHER
9482572,gb,THE CARDINAL VAUGHAN MEMORIAL SCHOOL,PHILIP ANTHONY COPPEL,1,FALSE,director,10/03/15,,,SOLICITOR
8357352,gb,SPALDING GRAMMAR SCHOOL,PHILIP BELL,1,TRUE,director,21/01/13,,,TEACHER
8357352,gb,SPALDING GRAMMAR SCHOOL,PHILIP CALLOW,1,FALSE,director,08/11/15,,,DIRECTOR
7690776,gb,STRATFORD-UPON-AVON SCHOOL,PHILIP CHARLES DAVISON,1,FALSE,director,03/09/14,,,DIRECTOR
7475515,gb,READING SCHOOL,PHILIP CHARLES HARRY MITCHELL,1,FALSE,director,21/12/10,28/02/15,,NONE
7557670,gb,THE ACADEMY OF LINCOLN TRUST,PHILIP DAVID DUBUT,1,FALSE,director,17/11/11,,,LEGAL EXECUTIVE
8245853,gb,LITTLE MEAD ACADEMY TRUST,PHILIP DAVID ROBERTS,1,FALSE,director,05/02/14,26/05/15,,SOLICITOR
7442789,gb,THE DE FERRERS TRUST,PHILIP EDWARD BAXTER,1,FALSE,director,17/11/10,03/09/15,,SITE SUPERVISOR
8176019,gb,KENT CATHOLIC SCHOOLS' PARTNERSHIP,PHILIP GILBERT,1,FALSE,director,31/01/13,,,NONE
7690776,gb,STRATFORD-UPON-AVON SCHOOL,PHILIP JAMES HEATH,1,FALSE,director,04/07/13,,,SOLICITOR
9148738,gb,LEARNING IN HARMONY MULTI ACADEMY TRUST,PHILIP JOHN HASLETT,1,FALSE,director,13/10/15,,,BUSINESS DEVELOPMENT DIRECTOR
8357352,gb,SPALDING GRAMMAR SCHOOL,PHILIP JOHN INGLEBY,1,FALSE,director,11/11/13,,,INSURANCE AGENT
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,PHILIP JOHN MASKELL,1,TRUE,director,06/06/11,,,FINANCE DIRECTOR
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,PHILIP MANKTELOW,1,FALSE,secretary,18/05/11,14/09/14,,
7652476,gb,TREWIRGIE JUNIOR SCHOOL,PHILIP NEIL CANNICOTT,1,FALSE,director,31/05/11,15/11/12,,RETIRED LOCAL GOVERNMENT OFFIC
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,PHILIP PRIESTLEY ASHTON,1,FALSE,director,01/09/08,04/12/12,,RETIRED
7557670,gb,THE ACADEMY OF LINCOLN TRUST,PHILIPPE ARNOLD SERNA,1,FALSE,director,25/03/15,,,DIRECTOR
8612100,gb,ODYSSEY EDUCATIONAL TRUST,PHILLIP GOULDING,1,FALSE,director,16/07/13,,,HEADTEACHER
8076374,gb,FLYING HIGH TRUST,PHILLIP JOHN PEARSON,1,FALSE,director,21/05/12,17/07/12,,NONE
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,PHILLIP PATRICK BRADSHAW,1,FALSE,director,06/06/11,05/06/15,,SITE MANAGER
7890769,gb,REDDISH VALE ACADEMY TRUST,PHILLIP RONALD LUCY,1,FALSE,director,01/02/12,16/01/13,,CONSULTANT ENGINEER
8176019,gb,KENT CATHOLIC SCHOOLS' PARTNERSHIP,PHYLLIS DUNIPACE,1,FALSE,director,31/01/13,18/03/13,,EDUCATION CONSULTANT
6225857,gb,THE POSTILLION UK LIMITED,QA NOMINEES LIMITED,1,TRUE,director,25/04/07,25/04/07,,
6225857,gb,THE POSTILLION UK LIMITED,QA REGISTRARS LIMITED,1,FALSE,secretary,25/04/07,25/04/07,,
8320065,gb,TRANSFORM TRUST,QING GU,1,FALSE,director,20/05/15,,,EDUCATIONALIST
7348231,gb,THE KEMNAL ACADEMIES TRUST,QUENTIN LEONARD ROPER,1,FALSE,director,01/04/13,,,DIOCESESAN DIRECTOR OF EDUCATION
8195720,gb,THE WHITE HILLS PARK FEDERATION TRUST,RACHAEL BOWEN,1,FALSE,director,17/10/12,21/01/13,,OCCUPATIONAL THERAPY
8179242,gb,THE STOUR ACADEMY TRUST,RACHAEL HOWELL,1,FALSE,director,14/08/12,,,TEACHER
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,RACHEL CLARE KEHOE,1,FALSE,director,30/03/16,,,DIRECTOR
7597883,gb,THE MACCLESFIELD ACADEMY,RACHEL GILLILAND,1,FALSE,director,01/05/15,,,HEAD OF COMMERCIAL FREIGHT
8179349,gb,INSPIRATION TRUST,RACHEL MARY DE SOUZA,1,FALSE,director,14/08/12,,,PRINCIPAL
7977368,gb,FARINGDON ACADEMY OF SCHOOLS,RACHEL MARY KENYON,1,FALSE,director,19/04/12,,,TEACHER
7808732,gb,CARMEL EDUCATION TRUST,RACHEL MCGOVERN,1,FALSE,director,01/11/11,01/03/13,,PSYCHOTHERAPIST/COUNCELLOR
8253770,gb,THE BISHOP KONSTANT CATHOLIC ACADEMY TRUST,RACHEL OWEN,1,FALSE,director,01/11/12,01/08/15,,SENIOR FINANCE OFFICER
2336587,gb,LEIGH ACADEMIES TRUST,RACHEL SAMANTHA CAETHOVEN,1,FALSE,secretary,25/06/03,07/11/08,,
7346144,gb,THE FALLIBROOME TRUST,RACHEL SARAH JOHNSON,1,FALSE,director,01/11/11,13/08/14,,CONSULTANT HEADTEACHER
7485466,gb,ALCESTER GRAMMAR SCHOOL,RAJEEV CHANDRASEKHAR,1,FALSE,director,07/12/15,,,SUPPLY CHAIN MANAGEMENT CONSULTANT
7617529,gb,CREATIVE EDUCATION TRUST,RALPH DOUGLAS TOWNSEND,1,FALSE,director,10/05/12,11/12/13,,HEADMASTER
7565242,gb,PENINSULA LEARNING TRUST,RAMON VAN DE VELDE,1,FALSE,director,01/10/15,,,CEO
8073873,gb,MARISH ACADEMY TRUST,RAVINDER KAUR DEOL,1,FALSE,director,13/09/12,20/10/14,,NONE
7944160,gb,THE DIOCESE OF WESTMINSTER ACADEMY TRUST,RAYMOND ANDERSON,1,FALSE,director,26/04/16,,,RETIRED
7617529,gb,CREATIVE EDUCATION TRUST,RAYMOND FARROW,1,FALSE,director,03/10/12,07/11/12,,COMPANY DIRECTOR
8906809,gb,EASTERSIDE ACADEMY,RAYMOND JOHN DONNISON,1,FALSE,director,20/04/15,,,ASSISTANT PRINCIPLE
7520128,gb,WILLIAM WILLETT LEARNING TRUST,RAYMOND JOHN HUMBY,1,FALSE,director,01/09/14,,,RETIRED
7348231,gb,THE KEMNAL ACADEMIES TRUST,RAYMOND PHILIP VOOGHT,1,FALSE,director,17/08/10,11/12/11,,NONE
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,REBECCA LOUISE EBDON,1,FALSE,director,27/09/12,21/01/14,,HR MANAGER
8441848,gb,BRENTSIDE PRIMARY ACADEMY,REBECCA LOUISE VERE,1,FALSE,director,06/03/15,,,MUSICAL THEATRE ACTRESS
8320065,gb,TRANSFORM TRUST,REBECCA MEREDITH,1,FALSE,director,05/12/12,,,EXECUTIVE HEADTEACHER
7588104,gb,SYNAPTIC TRUST,REMI LADEGA,1,FALSE,director,01/09/16,,,COMPANY SECRETARY
8840373,gb,THE HARMONY TRUST LTD,RIAZ AHMAD,1,FALSE,director,10/01/14,,,CHARTERED ACCOUNTANT
7033915,gb,MALTBY LEARNING TRUST,RICHARD ALAN BELCHER,1,FALSE,director,18/10/10,,,CHARTERED ACCOUNTANT
7890769,gb,REDDISH VALE ACADEMY TRUST,RICHARD ALEXANDER BATES,1,FALSE,director,25/03/14,,,RETIRED
7557670,gb,THE ACADEMY OF LINCOLN TRUST,RICHARD ALYN POOLE,1,FALSE,director,17/11/11,19/06/13,,UPHOLSTERER
8146661,gb,THE PAINSLEY CATHOLIC ACADEMY,RICHARD BENNETT,1,FALSE,director,29/08/12,,,GENERAL MANAGER - DX NETWORK SERVICES
7475515,gb,READING SCHOOL,RICHARD CHILDS,1,FALSE,director,14/03/11,,,NONE
8179242,gb,THE STOUR ACADEMY TRUST,RICHARD COLLINS,1,FALSE,director,01/09/14,18/09/15,,DIRECTOR
7346144,gb,THE FALLIBROOME TRUST,RICHARD DAVID HIPPERSON,1,FALSE,director,16/08/10,,,NONE
7208598,gb,DOVER CHRIST CHURCH ACADEMY,RICHARD DAVID WILLIAMS,1,FALSE,director,30/03/10,31/08/12,,ACADEMY PRINCIPAL
6864339,gb,GREENWOOD ACADEMIES TRUST,RICHARD FRANCIS BULLOCK,1,FALSE,director,24/11/09,19/12/12,,SOLICITOR
2336587,gb,LEIGH ACADEMIES TRUST,RICHARD GEOFFREY TEARE,1,FALSE,secretary,01/09/97,31/07/99,,
8357352,gb,SPALDING GRAMMAR SCHOOL,RICHARD GEORGE MASSEY,1,FALSE,director,21/01/13,,,FARMER
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,RICHARD HARRISON,1,FALSE,director,11/10/11,17/02/13,,EDUCATION ADVISER
7520128,gb,WILLIAM WILLETT LEARNING TRUST,RICHARD HENRY BROWN,1,FALSE,director,29/03/11,,,RETIRED
7638999,gb,JOHN HAMPDEN GRAMMAR SCHOOL,RICHARD HENRY WENTWORTH MARTYN,1,FALSE,director,06/06/11,07/07/15,,RETIRED
9343767,gb,SOMERSET ROAD EDUCATION TRUST,RICHARD JOHN CHAPMAN,1,FALSE,director,05/12/14,,,HEADTEACHER
7033915,gb,MALTBY LEARNING TRUST,RICHARD JOHN MCNABB,1,FALSE,director,29/04/10,12/02/14,,TEACHER
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,RICHARD LLEWELLYN DAVIES,1,FALSE,director,26/03/08,28/09/10,,MANAGING DIRECTOR
7977368,gb,FARINGDON ACADEMY OF SCHOOLS,RICHARD MANUEL ASHLEY HANCOCK,1,FALSE,director,14/11/13,,,"VICAR, CLERK IN HOLY ORDERS, MINISTER OF"
6225857,gb,THE POSTILLION UK LIMITED,RICHARD MERRETT,1,FALSE,secretary,25/04/07,,,ACCOUNTANT
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,RICHARD MICHAEL COKAYNE FRITH,1,FALSE,director,01/09/08,17/10/14,,MINISTER OF RELIGION
7208598,gb,DOVER CHRIST CHURCH ACADEMY,RICHARD MOXHAM,1,FALSE,director,01/04/11,24/02/14,,NONE
6182612,gb,THE DAVID ROSS EDUCATION TRUST,RICHARD SIMON GEOFFREY GRIGSON,1,FALSE,director,09/05/07,14/10/09,,BURSAR
2336587,gb,LEIGH ACADEMIES TRUST,RICHARD SPENCER-TANNER,1,FALSE,secretary,05/09/12,19/12/14,,
7663795,gb,MOULSHAM HIGH SCHOOL,RICHARD STANLEY ORTON,1,FALSE,director,09/06/11,14/07/15,,ENGINEER
7465701,gb,THE GORSE ACADEMIES TRUST,RICHARD WEST,1,FALSE,director,21/05/15,,,CIVIL SERVANT
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,RICHARD WILLIAM ARTHUR BROUGH,1,FALSE,director,09/12/10,31/01/12,,MANAGING DIRECTOR
7485466,gb,ALCESTER GRAMMAR SCHOOL,RICKERBYS LLP,1,FALSE,secretary,08/09/11,04/12/12,,
6625091,gb,ACADEMIES ENTERPRISE TRUST,RICKY RICKETTS,1,FALSE,director,20/06/13,22/10/15,,DIRECTOR OF BT LOCAL BUSINESS
8905350,gb,WOODFIELD SCHOOL,RIHANA HUSSAIN,1,FALSE,director,05/10/15,,,STAFF GOVENOR
9482572,gb,THE CARDINAL VAUGHAN MEMORIAL SCHOOL,RITA BIDDULPH,1,FALSE,director,10/03/15,,,SOLICITOR
8905350,gb,WOODFIELD SCHOOL,RITA MILLS,1,FALSE,director,08/06/15,,,DIRECTOR
7442789,gb,THE DE FERRERS TRUST,ROBERT ANDREW FRASER,1,FALSE,director,17/11/10,03/09/13,,NONE
2336587,gb,LEIGH ACADEMIES TRUST,ROBERT CABOT ROWSELL BLACKLEDGE,1,FALSE,director,19/01/93,19/01/94,,GOVERNOR
7520128,gb,WILLIAM WILLETT LEARNING TRUST,ROBERT CARLING,1,FALSE,secretary,14/09/11,,,
7208598,gb,DOVER CHRIST CHURCH ACADEMY,ROBERT CLIVE MORETON,1,FALSE,director,01/08/15,,,NONE
7465701,gb,THE GORSE ACADEMIES TRUST,ROBERT DONALD GREAVES,1,FALSE,director,27/03/12,03/07/15,,ACCOUNT DIRECTOR
8122579,gb,SEAFORD HEAD ACADEMY TRUST,ROBERT ELLIS,1,FALSE,director,01/04/16,,,HEAD TEACHER
8333208,gb,LLANGROVE C E ACADEMY,ROBERT FINIGHAN,1,FALSE,director,17/12/12,,,TELEVISION PRODUCER/DIRECTOR
8357352,gb,SPALDING GRAMMAR SCHOOL,ROBERT HENRY OLDERSHAW,1,FALSE,director,21/01/13,29/11/14,,DIRECTOR
8612100,gb,ODYSSEY EDUCATIONAL TRUST,ROBERT HUGHES,1,FALSE,director,12/12/13,,,PRINT SALES EXECUTIVE
7033915,gb,MALTBY LEARNING TRUST,ROBERT IAN MCROBBIE,1,FALSE,director,20/11/12,12/02/14,,RETIRED
7557670,gb,THE ACADEMY OF LINCOLN TRUST,ROBERT JOHN BOOTHROYD,1,FALSE,director,01/04/11,,,CHIEF EXECUTIVE OFFICER
9284055,gb,DRB IGNITE MULTI ACADEMY TRUST,ROBERT JOHN BOWATER,1,FALSE,director,28/10/14,,,DIRECTOR
2336587,gb,LEIGH ACADEMIES TRUST,ROBERT JOHN DUNN,1,FALSE,director,19/01/93,23/09/02,,CONSULTANT
9148738,gb,LEARNING IN HARMONY MULTI ACADEMY TRUST,ROBERT JOHN FIELD,1,FALSE,director,14/07/16,,,PUBLIC POLICY PROFESSIONAL
2336587,gb,LEIGH ACADEMIES TRUST,ROBERT JOHN FINDLAY,1,FALSE,director,20/09/06,,,PUBLISHER
8418341,gb,ACORN ACADEMY CORNWALL,ROBERT JOHN GASSON,1,FALSE,director,25/02/13,,,EXECUTIVE HEADTEACHER
7475515,gb,READING SCHOOL,ROBERT JOHN KENWRICK,1,FALSE,director,14/03/11,,,WELLBEING MANAGER
8795983,gb,WHITTLESEA LEARNING TRUST,ROBERT JOHN LITTEN,1,FALSE,director,01/09/15,,,EXECUTIVE HEADTEACHER
7485466,gb,ALCESTER GRAMMAR SCHOOL,ROBERT JOHN MORGAN,1,FALSE,director,07/01/11,,,RETIRED
8441736,gb,FREEMAN'S ENDOWED CHURCH OF ENGLAND JUNIOR ACADEMY,ROBERT JOHN SEAMAN,1,FALSE,director,12/03/13,,,RETIRED
8399801,gb,THE BISHOP WHEELER CATHOLIC ACADEMY TRUST,ROBERT LAVERY,1,FALSE,director,12/02/13,,,PURCHASING MANAGER
8146661,gb,THE PAINSLEY CATHOLIC ACADEMY,ROBERT MILLS,1,FALSE,director,29/08/12,07/11/12,,NATIONAL LOSS PREVENTION MANAGER
8612100,gb,ODYSSEY EDUCATIONAL TRUST,ROBERT MOLD,1,FALSE,director,15/09/15,,,STAFF GOVERNOR
7386086,gb,SCHOOL PARTNERSHIP TRUST ACADEMIES,ROBERT PAUL EDWARDS,1,FALSE,director,23/09/10,21/10/15,,NONE
8440868,gb,THE WYTHENSHAWE CATHOLIC ACADEMY TRUST,ROBERT PAUL WARD,1,FALSE,director,12/03/13,,,HEAD TEACHER
2336587,gb,LEIGH ACADEMIES TRUST,ROBERT PAUL WEBB,1,FALSE,director,01/01/09,01/04/15,,INVESTIGATION OFFICER
7827368,gb,CENTRAL LEARNING PARTNERSHIP TRUST,ROBERT PETER TURTON,1,FALSE,director,08/11/11,,,RETIRED CHARTERED ACCOUNTANT
7652476,gb,TREWIRGIE JUNIOR SCHOOL,ROBERT STEPHEN BARNES,1,FALSE,director,04/07/11,15/11/12,,NONE
7565242,gb,PENINSULA LEARNING TRUST,ROBERT WILLIAM PARKER,1,FALSE,director,15/03/11,28/11/14,,SALES MANAGER
8333208,gb,LLANGROVE C E ACADEMY,ROBERTA RUTH WOODCOCK,1,FALSE,director,17/12/12,,,TRAINING CONSULTANT
7805262,gb,GAWTHORPE COMMUNITY ACADEMY TRUST,ROBERTA SUGDEN,1,FALSE,director,01/11/11,31/08/13,,NONE
8795983,gb,WHITTLESEA LEARNING TRUST,ROBIN ALEC CATTERMOLE,1,FALSE,director,03/03/14,,,ENGINEERING DIRECTOR
7695544,gb,DENE MAGNA SCHOOL,RODERICK JOHN GREENWOOD,1,FALSE,director,06/07/11,27/04/15,,GOVERNMENT EMPLOYEE
7690776,gb,STRATFORD-UPON-AVON SCHOOL,RODNEY DAVID WITTON,1,FALSE,director,26/01/12,09/12/14,,SURVEYOR
7475515,gb,READING SCHOOL,RODNEY PHILIP HUGGINS,1,FALSE,director,14/03/11,,,NON PRACTISING SOLICITOR
8033193,gb,THE WROXHAM FOUNDATION,ROGER BILLING,1,FALSE,director,17/04/12,31/07/12,,DEPUTY HEAD TEACHER
7633694,gb,GREENSHAW LEARNING TRUST,ROGER CHARLES MILLS,1,FALSE,director,10/06/16,,,PUBLISHER / CONSULTANT
8451749,gb,REACH2KENT ACADEMY TRUST,ROGER DEADMAN,1,FALSE,director,16/12/14,,,RETIRED
7977368,gb,FARINGDON ACADEMY OF SCHOOLS,ROGER EDMUND NEIL COX,1,FALSE,director,19/04/12,30/10/13,,RETIRED
8320065,gb,TRANSFORM TRUST,ROGER JOHN PERIAM,1,FALSE,director,01/01/15,,,FINANCIAL CONSULTANT
7591948,gb,SOUTH CRAVEN ACADEMY TRUST,ROGER NICHOLSON,1,FALSE,director,01/05/11,,,RETIRED
7386086,gb,SCHOOL PARTNERSHIP TRUST ACADEMIES,ROGER RODDICK PLANT,1,FALSE,director,29/02/16,17/06/16,,CONSULTANT
8146661,gb,THE PAINSLEY CATHOLIC ACADEMY,ROGER STEPHEN GIBSON,1,FALSE,director,07/11/12,,,NOT APPLICABLE
7588104,gb,SYNAPTIC TRUST,ROGER WHITE,1,FALSE,director,01/09/16,,,RETIRED
8098007,gb,THE ASCENT ACADEMIES' TRUST,ROHIT PATEL,1,FALSE,director,01/10/15,,,SELF EMPLOYED
7490390,gb,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,ROISIN MARY MAGUIRE,1,FALSE,director,12/01/11,,,EDUCATION
6225857,gb,THE POSTILLION UK LIMITED,RONALD ARTHUR DEADMAN,1,FALSE,director,20/01/13,,,ARCHITECT
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,ROSEMARY ANN DAVIES,1,TRUE,director,04/02/15,,,NONE
6544825,gb,SENTAMU ACADEMY LEARNING TRUST,ROSEMARY ANN LEES,1,FALSE,director,26/03/08,,,DIRECTOR OF EDUCATION DIOCESE OF YORK
7491215,gb,MAGNA LEARNING TRUST,ROSEMARY ANNE SIMMONDS,1,FALSE,director,13/01/11,,,NONE
7633694,gb,GREENSHAW LEARNING TRUST,ROSEMARY JANE BRENNAN,1,FALSE,director,01/06/11,21/11/12,,DEPUTY PARENT PARTNERSHIP OFFICER
7490390,gb,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,ROSS AMER SELBY,1,FALSE,director,01/05/15,,,PHARMACIST
9343767,gb,SOMERSET ROAD EDUCATION TRUST,ROY BEXON,1,FALSE,director,05/12/14,,,RETIRED CIVIL SERVANT
7591948,gb,SOUTH CRAVEN ACADEMY TRUST,ROY BURGIN,1,FALSE,director,17/11/14,,,RETIRED
6625091,gb,ACADEMIES ENTERPRISE TRUST,RUPERT EDINMORE GATHER,1,FALSE,director,20/06/13,20/10/15,,COMPANY DIRECTOR
7663795,gb,MOULSHAM HIGH SCHOOL,RUTH ANN BIRD,1,FALSE,director,02/05/14,17/07/14,,RETIRED
8357352,gb,SPALDING GRAMMAR SCHOOL,RUTH FUGGLE,1,FALSE,director,23/01/13,,,TEACHING ASSISTANT
8906809,gb,EASTERSIDE ACADEMY,RUTH PARKER,1,TRUE,director,01/04/14,,,RETIRED
8906809,gb,EASTERSIDE ACADEMY,RUTH SABER,1,FALSE,director,24/03/15,,,HOUSE WIFE
8441848,gb,BRENTSIDE PRIMARY ACADEMY,SAHRA OSMAN,1,FALSE,director,01/04/13,10/02/15,,NONE
8840373,gb,THE HARMONY TRUST LTD,SAJEN BAKHT,1,FALSE,director,21/03/14,,,CATEGORY SPECIALIST MANAGER
7697158,gb,WEST KIRBY GRAMMAR SCHOOL,SALLY ANN BOYD,1,FALSE,director,07/07/11,,,RESTAURANT OWNER
8179349,gb,INSPIRATION TRUST,SALLY ANN WILLCOX,1,FALSE,secretary,18/09/15,,,
6625091,gb,ACADEMIES ENTERPRISE TRUST,SALLY CATHERINE RUNDELL,1,FALSE,director,21/02/12,08/01/13,,ASSISTANT DIRECTOR OF EDUCATION
8441736,gb,FREEMAN'S ENDOWED CHURCH OF ENGLAND JUNIOR ACADEMY,SALLY DEBORAH BARKER,1,FALSE,director,12/03/13,,,LEARNING SUPPORT ASSISTANT
7663795,gb,MOULSHAM HIGH SCHOOL,SALLY ELIZABETH DALTON,1,FALSE,director,01/07/11,31/01/12,,MARKETING INTERNATIONAL CONTROLLER SOFT 
7700556,gb,LONGFIELD ACADEMY TRUST,SALLY EMMA RAINE,1,FALSE,director,05/12/13,,,PARENT DIRECTOR
7430317,gb,REDHILL ACADEMY TRUST,SALLY HOPKIN,1,FALSE,director,01/09/11,,,ADMIN
8795983,gb,WHITTLESEA LEARNING TRUST,SALLY JANE COLLIER,1,FALSE,director,29/11/13,,,RETIRED TEACHER
7208598,gb,DOVER CHRIST CHURCH ACADEMY,SALLY JANE LEES,1,FALSE,director,30/03/10,30/03/11,,HEADTEACHER
8179349,gb,INSPIRATION TRUST,SAM BERWICK,1,FALSE,director,07/08/15,,,TRUSTEE DIRECTOR
8340120,gb,THE PROPELLER ACADEMY TRUST,SAM JACKSON,1,FALSE,director,08/07/14,,,HEAD OF HEALTH AND SAFETY
8028375,gb,SPIRAL PARTNERSHIP TRUST,SAMANDA LEE OTHEN,1,FALSE,director,01/01/16,16/04/16,,CONSULTANT
7491215,gb,MAGNA LEARNING TRUST,SAMANTHA BOYALL,1,FALSE,director,05/02/15,05/10/15,,ACCOUNTANT
7796938,gb,VYNERS LEARNING TRUST,SAMANTHA JANE KENDALL,1,FALSE,director,04/10/11,30/11/13,,TEACHER
7557670,gb,THE ACADEMY OF LINCOLN TRUST,SAMANTHA JANE STEWART,1,FALSE,director,17/11/11,22/02/15,,HEADTEACHER
7700556,gb,LONGFIELD ACADEMY TRUST,SAMANTHA JANE TOWLE,1,FALSE,director,09/07/15,,,CHAIR OF GOVERNORS
7208598,gb,DOVER CHRIST CHURCH ACADEMY,SAMANTHA JANE WILLIAMSON,1,FALSE,director,07/03/14,,,ACADEMY PRINCIPAL
8340120,gb,THE PROPELLER ACADEMY TRUST,SAMANTHA JAYNE BAMFORD,1,FALSE,director,24/03/15,,,UNKNOWN
7346144,gb,THE FALLIBROOME TRUST,SAMUEL ALEXANDER WILLIAMSON,1,FALSE,director,01/09/10,31/12/12,,CHEMIST
7485466,gb,ALCESTER GRAMMAR SCHOOL,SANATAN SHELAT,1,FALSE,director,03/12/13,,,MANAGING DIRECTOR
8313108,gb,GREAT SANKEY HIGH SCHOOL,SANDRA ELIZABETH HANNINGTON,1,FALSE,secretary,01/10/13,,,
9484306,gb,TEACH POOLE,SANDRA ELIZABETH HAZEL MOORE,1,FALSE,director,11/03/15,,,ELECTED COUNCILLOR
7543874,gb,KENNET SCHOOL ACADEMIES TRUST,SANDRA ELIZABETH NICHOLLS,1,FALSE,director,25/02/11,,,MUSIC TEACHER
7208598,gb,DOVER CHRIST CHURCH ACADEMY,SANDRA FOSTER,1,FALSE,secretary,30/03/10,01/08/15,,
7929429,gb,CHIPPING NORTON SCHOOL ACADEMY TRUST,SANDRA JUNE COLEMAN,1,FALSE,director,31/01/12,,,OPTOMETRIST
7386086,gb,SCHOOL PARTNERSHIP TRUST ACADEMIES,SANDRA LESLEY BAILEY,1,FALSE,director,18/12/14,,,RETIRED CIVIL SERVANT
8146661,gb,THE PAINSLEY CATHOLIC ACADEMY,SANDRA MILLS,1,FALSE,director,29/08/12,,,TEACHING ASSISTANT
8195720,gb,THE WHITE HILLS PARK FEDERATION TRUST,SANDRA WHITE,1,FALSE,director,17/10/12,31/08/13,,FEDERATION FINANCE MANAGER
8840373,gb,THE HARMONY TRUST LTD,SANDY PATRICIA HAWKINS,1,FALSE,director,01/02/14,,,HEAD TEACHER
8076374,gb,FLYING HIGH TRUST,SARA DAWSON,1,FALSE,director,01/10/15,,,CHARTERED ACCOUNTANT
7033915,gb,MALTBY LEARNING TRUST,SARA JOANNE CLARKSON,1,FALSE,director,04/01/10,12/02/14,,SENIOR COURSE DIRECTOR
8248173,gb,KIRK SANDALL ACADEMY TRUST,SARAH ANNE HANCOX,1,FALSE,director,15/11/12,31/08/14,,CURATE
